,magnetization per site,E per site,chi,heat capacity,beta
0,0.11287839999999878,-0.7642263999999978,0.001395514002688051,0.0002930167017213848,0.2
1,0.13015259999999912,-0.8022844000000012,0.0018322240642543923,0.0003648896049076079,0.20512820512820515
2,0.1637641999999995,-0.8557344000000079,0.002644026165809077,0.0005267321064505998,0.21025641025641026
3,0.21325260000000007,-0.923125600000004,0.0039168182077747755,0.0007661418079119014,0.2153846153846154
4,0.3110181999999995,-1.048208000000002,0.005532011758752256,0.0013739560352833513,0.22051282051282053
5,0.4382855999999993,-1.2191592000000009,0.005006763707878023,0.001878473772643441,0.22564102564102564
6,0.5513238000000015,-1.4065304000000016,0.002966650143129028,0.0018643896572931786,0.23076923076923078
7,0.6323006000000027,-1.575083600000001,0.0014699542124263954,0.001631726904008395,0.2358974358974359
8,0.6827508000000019,-1.704143600000003,0.0009037062383058441,0.0014498386822623139,0.24102564102564103
9,0.727210000000002,-1.8337892000000011,0.0006231996799990852,0.0012870421366674965,0.24615384615384617
10,0.7586382000000018,-1.9339447999999975,0.0004829239730104919,0.0012267335661322464,0.2512820512820513
11,0.7850349999999958,-2.0245512000000048,0.0003944622500004136,0.001144732582417182,0.25641025641025644
12,0.8087013999999947,-2.109998799999999,0.00031697928994883176,0.0010774994737020706,0.26153846153846155
13,0.8285081999999964,-2.1851660000000024,0.0002587276087320234,0.0009805914200161523,0.26666666666666666
14,0.8443529999999946,-2.247611599999993,0.00021628625703555497,0.0008862333571730552,0.27179487179487183
15,0.8598441999999952,-2.3107520000000035,0.0001876847611405548,0.0008520113887621666,0.27692307692307694
16,0.8721958000000001,-2.3628884000000014,0.00016774843809620494,0.0008250265547723352,0.28205128205128205
17,0.8833988000000027,-2.4114648000000014,0.00013993135219773277,0.0007372641702298193,0.28717948717948716
18,0.894153200000009,-2.459240399999997,0.0001314967579253987,0.0007354381039216673,0.2923076923076923
19,0.9035372000000056,-2.5016164000000085,0.0001088525607043616,0.0006602073825279814,0.29743589743589743
20,0.9111530000000099,-2.536851600000002,0.00010094282496679648,0.0006396586710752281,0.3025641025641026
21,0.9189946000000071,-2.57398520000001,8.799826795042192e-05,0.0005854225970071711,0.3076923076923077
22,0.9250594000000004,-2.6025252000000147,8.335380087502382e-05,0.000583403574653316,0.3128205128205128
23,0.9311821999999971,-2.632628399999999,7.312680716536076e-05,0.0005373882595889759,0.31794871794871793
24,0.9362919999999995,-2.657777999999981,6.728333317478694e-05,0.0005127127078235053,0.3230769230769231
25,0.9414856000000047,-2.683526400000003,6.079126733030995e-05,0.00048668538460405124,0.3282051282051282
26,0.9455983999999976,-2.7040871999999947,5.7319039153476886e-05,0.00047187826623417025,0.33333333333333337
27,0.9498279999999982,-2.725735599999996,5.211604234459399e-05,0.00044519152739216884,0.3384615384615385
28,0.9538680000000002,-2.7462715999999943,4.7800540474501745e-05,0.0004267450388061491,0.3435897435897436
29,0.9571790000000042,-2.7635256000000075,4.4336543650104796e-05,0.0004062089020608082,0.3487179487179487
30,0.960437799999999,-2.7804084000000335,3.95328002537208e-05,0.0003745168260694502,0.35384615384615387
31,0.9632668000000018,-2.7953408000000146,3.7283657650817486e-05,0.0003651034722174251,0.358974358974359
32,0.9658872000000017,-2.809207600000032,3.439636002753379e-05,0.00034755313396390676,0.36410256410256414
33,0.9684249999999999,-2.8227968000000274,3.226891383639314e-05,0.0003322971552170768,0.36923076923076925
34,0.9705937999999945,-2.8343440000000095,2.924904160472009e-05,0.0003119018873400607,0.37435897435897436
35,0.9723851999999908,-2.8440788000000046,2.7336898205190022e-05,0.0002979269162305488,0.37948717948717947
36,0.9745893999999878,-2.856022799999984,2.6028695248592193e-05,0.000291127260410686,0.38461538461538464
37,0.9763031999999845,-2.8653519999999877,2.421807027075737e-05,0.00027564334231543127,0.38974358974358975
38,0.9778937999999849,-2.8740283999999647,2.239220082869313e-05,0.00026069288219362553,0.3948717948717949
39,0.9793667999999849,-2.882121199999964,2.0558983114327135e-05,0.00024718664174599786,0.4
